,timestamp,class,username,uuid,player_rating,white_rating,white_username,black_rating,black_username
25,2022-12-18 16:05:42,BO,Marsboom,948b765b-7eed-11ed-94ac-78ac4409ff3c,535,535,Marsboom,500,Gatikbza
26,2022-12-18 16:09:11,BO,Marsboom,15b011cb-7eee-11ed-94ac-78ac4409ff3c,526,506,Darkniamor,526,Marsboom
27,2022-12-23 19:17:02,BO,Marsboom,3cea1c85-82f4-11ed-bb21-78ac4409ff3c,516,516,Marsboom,467,AEKB11
28,2023-01-01 01:31:33,BO,Marsboom,3c40c23f-8971-11ed-b5e4-78ac4409ff3c,525,533,jumpy3030,525,Marsboom
29,2023-01-01 13:11:38,BO,Marsboom,d967cfe9-89d2-11ed-b5e4-78ac4409ff3c,519,607,Tru3y,519,Marsboom
30,2023-01-01 13:20:22,BO,Marsboom,e521cbb7-89d5-11ed-b5e4-78ac4409ff3c,528,528,Marsboom,554,Vimegh
31,2023-01-02 10:35:01,BO,Marsboom,10fa2443-8a87-11ed-b5e4-78ac4409ff3c,520,520,Marsboom,552,KisielWieprzowy
32,2023-01-04 01:39:47,BO,Marsboom,fd8227f4-8bcf-11ed-b5e4-78ac4409ff3c,513,561,darvan23,513,Marsboom
33,2023-01-05 00:35:07,BO,Marsboom,a6943a6e-8c8e-11ed-b5e4-78ac4409ff3c,521,499,Alawwad911,521,Marsboom
34,2023-01-07 13:15:17,BO,Marsboom,0c1a0c58-8e8d-11ed-b9f6-78ac4409ff3c,529,529,Marsboom,506,the_micc84
35,2023-01-07 13:28:20,BO,Marsboom,dac2419f-8e8d-11ed-b9f6-78ac4409ff3c,519,519,Marsboom,447,IhtiyarAbdurahmanov
36,2023-01-07 16:21:07,BO,Marsboom,b32b0e19-8ea3-11ed-b9f6-78ac4409ff3c,519,491,akfunchess66,519,Marsboom
37,2023-01-08 14:39:14,BO,Marsboom,204a8ee0-8f61-11ed-b9f6-78ac4409ff3c,526,463,Codebreeker,526,Marsboom
38,2023-01-08 14:42:48,BO,Marsboom,793c1127-8f62-11ed-b9f6-78ac4409ff3c,533,533,Marsboom,479,lolpicollo
39,2023-01-08 15:00:56,BO,Marsboom,bd0fce6e-8f62-11ed-b9f6-78ac4409ff3c,542,556,lexapobeda,542,Marsboom
40,2023-01-14 16:02:43,BO,Marsboom,cdc1ce23-9423-11ed-90fb-78ac4409ff3c,547,547,Marsboom,364,BurleyWalrus
41,2023-01-23 01:17:37,BO,Marsboom,0bdb1377-9ab8-11ed-bcea-78ac4409ff3c,555,555,Marsboom,522,dojcanj
42,2023-01-27 00:53:04,BO,Marsboom,8bdabc8e-9ddb-11ed-bcea-78ac4409ff3c,565,565,Marsboom,613,LPFauv
43,2023-01-28 16:04:02,BO,Marsboom,2913abb0-9f23-11ed-ab9a-78ac4409ff3c,569,370,claraqiu,569,Marsboom
44,2023-01-29 01:28:30,BO,Marsboom,13c85f49-9f72-11ed-ab9a-78ac4409ff3c,563,665,jman19o1,563,Marsboom
45,2023-01-29 13:46:47,BO,Marsboom,dc2b374a-9fda-11ed-ab9a-78ac4409ff3c,572,572,Marsboom,596,Alialsokhny
46,2023-01-29 13:51:25,BO,Marsboom,6bd32fae-9fdb-11ed-ab9a-78ac4409ff3c,564,564,Marsboom,575,pierretrabaldo
47,2023-01-29 13:53:38,BO,Marsboom,109bf13d-9fdc-11ed-ab9a-78ac4409ff3c,557,627,tk3z,557,Marsboom
48,2023-02-04 14:48:01,BO,Marsboom,95d5e30d-a498-11ed-8eba-78ac4409ff3c,561,370,Ravenclawfairy,561,Marsboom
49,2023-02-05 12:50:10,BO,Marsboom,890762b2-a551-11ed-a6a1-78ac4409ff3c,569,545,Enxadrao,569,Marsboom
50,2023-02-05 13:14:12,BO,Marsboom,acaa8bf8-a553-11ed-a6a1-78ac4409ff3c,561,561,Marsboom,591,Matcross7
51,2023-02-07 00:56:38,BO,Marsboom,a84365c3-a67f-11ed-a6a1-78ac4409ff3c,567,457,raheem67,567,Marsboom
52,2023-02-11 16:11:39,BO,Marsboom,bab4f7bb-aa24-11ed-880b-78ac4409ff3c,569,214,zora_zhu,569,Marsboom
53,2023-02-12 00:57:05,BO,Marsboom,9e69ff18-aa6c-11ed-880b-78ac4409ff3c,577,577,Marsboom,576,stekkk4
54,2023-02-12 16:14:36,BO,Marsboom,9c137d3e-aaec-11ed-880b-78ac4409ff3c,578,578,Marsboom,625,polinopopo
55,2023-02-12 20:41:56,BO,Marsboom,fccde185-ab14-11ed-880b-78ac4409ff3c,587,572,andresserec,587,Marsboom
56,2023-02-12 20:59:01,BO,Marsboom,bf6455f3-ab15-11ed-880b-78ac4409ff3c,597,597,Marsboom,658,kaiser195
57,2023-02-14 01:08:52,BO,Marsboom,8be2459b-ac01-11ed-880b-78ac4409ff3c,604,604,Marsboom,547,Z06Mike
58,2023-02-15 01:31:30,BO,Marsboom,8ff90c31-accd-11ed-880b-78ac4409ff3c,595,590,hamidjavidanfar,595,Marsboom
59,2023-02-15 23:43:51,BO,Marsboom,a537fad1-ad88-11ed-880b-78ac4409ff3c,585,518,akfunchess66,585,Marsboom
60,2023-02-18 16:13:00,BO,Marsboom,4c8f4b8b-afa4-11ed-ba01-78ac4409ff3c,597,597,Marsboom,771,AGcuber19
61,2023-02-19 13:21:18,BO,Marsboom,71e2ac88-b056-11ed-ba01-78ac4409ff3c,590,590,Marsboom,646,cuttoaction
62,2023-02-19 13:30:35,BO,Marsboom,5190fbd2-b058-11ed-ba01-78ac4409ff3c,584,704,Bbarcia,584,Marsboom
63,2023-02-19 13:55:08,BO,Marsboom,ac88d5df-b059-11ed-ba01-78ac4409ff3c,591,542,themaster67478,591,Marsboom
64,2023-02-19 14:07:36,BO,Marsboom,147c702b-b05d-11ed-ba01-78ac4409ff3c,584,654,surxaq,584,Marsboom
65,2023-02-21 00:19:47,BO,Marsboom,ca974136-b17a-11ed-ba01-78ac4409ff3c,594,594,Marsboom,665,Oppermp
66,2023-02-21 00:49:30,BO,Marsboom,87d31833-b17d-11ed-ba01-78ac4409ff3c,586,613,TheoMartinis,586,Marsboom
67,2023-02-22 00:42:27,BO,Marsboom,a2ba968c-b248-11ed-ba01-78ac4409ff3c,580,580,Marsboom,697,cevu315
68,2023-02-22 00:50:57,BO,Marsboom,cdf4c2ae-b249-11ed-ba01-78ac4409ff3c,588,588,Marsboom,552,chessbobhadley
0,2022-12-04 19:31:32,BO,Claraqiu,25c5180c-7407-11ed-a69d-78ac4409ff3c,367,367,claraqiu,104,secretscore102467
1,2022-12-04 20:16:43,BO,Claraqiu,0da7c93e-740d-11ed-a69d-78ac4409ff3c,354,354,claraqiu,313,notZayo
2,2022-12-06 01:19:28,BO,Claraqiu,8c9b33a7-74fe-11ed-a69d-78ac4409ff3c,343,343,claraqiu,360,chevalier689
3,2022-12-10 15:58:25,BO,Claraqiu,18f3cfcf-78a2-11ed-a76d-78ac4409ff3c,348,348,claraqiu,132,REBECCAFENG
4,2022-12-11 20:31:54,BO,Claraqiu,d7db6568-798e-11ed-a76d-78ac4409ff3c,342,503,ChendoCorleone,342,claraqiu
5,2022-12-11 20:39:40,BO,Claraqiu,dc2c9a6a-7992-11ed-a76d-78ac4409ff3c,334,439,darkside_95,334,claraqiu
6,2022-12-17 15:04:37,BO,Claraqiu,fd716fc5-7e1b-11ed-94ac-78ac4409ff3c,355,355,claraqiu,2113,tianminlyu
7,2022-12-17 15:07:20,BO,Claraqiu,5a0f9d4e-7e1c-11ed-94ac-78ac4409ff3c,376,376,claraqiu,2052,tianminlyu
8,2022-12-17 15:10:43,BO,Claraqiu,d36ea10f-7e1c-11ed-94ac-78ac4409ff3c,397,397,claraqiu,1991,tianminlyu
9,2022-12-17 15:12:25,BO,Claraqiu,1091435e-7e1d-11ed-94ac-78ac4409ff3c,418,418,claraqiu,1930,tianminlyu
10,2022-12-17 15:27:05,BO,Claraqiu,5b7ec7ac-7e1d-11ed-94ac-78ac4409ff3c,418,1869,tianminlyu,418,claraqiu
11,2022-12-17 15:57:35,BO,Claraqiu,a320eb0f-7e20-11ed-94ac-78ac4409ff3c,404,301,ilushaaaaaaaaaa,404,claraqiu
12,2022-12-23 21:40:13,BO,Claraqiu,97450307-8309-11ed-bb21-78ac4409ff3c,420,420,claraqiu,563,chessqiu
13,2022-12-23 22:10:12,BO,Claraqiu,8d01a464-830a-11ed-bb21-78ac4409ff3c,414,571,chessqiu,414,claraqiu
14,2022-12-23 22:41:43,BO,Claraqiu,6a014787-830f-11ed-bb21-78ac4409ff3c,408,408,claraqiu,578,chessqiu
15,2023-01-07 16:25:15,BO,Claraqiu,dbb52a9b-8ea3-11ed-b9f6-78ac4409ff3c,402,402,claraqiu,607,EmmaXLi
16,2023-01-14 14:08:36,BO,Claraqiu,c4883218-9414-11ed-90fb-78ac4409ff3c,394,535,listironly,394,claraqiu
17,2023-01-14 16:02:30,BO,Claraqiu,669b3fc7-9423-11ed-90fb-78ac4409ff3c,386,500,akfunchess66,386,claraqiu
18,2023-01-21 14:50:50,BO,Claraqiu,19fae616-999a-11ed-bcea-78ac4409ff3c,377,484,TRK4120,377,claraqiu
19,2023-01-21 15:12:31,BO,Claraqiu,420926c1-999b-11ed-bcea-78ac4409ff3c,376,376,claraqiu,345,MrPizza-Man
20,2023-01-28 16:04:02,BO,Claraqiu,2913abb0-9f23-11ed-ab9a-78ac4409ff3c,370,370,claraqiu,569,Marsboom
21,2023-02-04 14:41:34,BO,Claraqiu,28bfbff2-a499-11ed-8eba-78ac4409ff3c,371,371,claraqiu,409,bige445
22,2023-02-04 16:22:56,BO,Claraqiu,498ad401-a4a4-11ed-8eba-78ac4409ff3c,358,363,BurleyWalrus,358,claraqiu
23,2023-02-04 20:36:45,BO,Claraqiu,862dc6c7-a4c6-11ed-8eba-78ac4409ff3c,375,530,HarryChess2023,375,claraqiu
24,2023-02-04 20:46:57,BO,Claraqiu,a960e830-a4cb-11ed-8eba-78ac4409ff3c,371,371,claraqiu,659,somemathguyplayschess
25,2023-02-04 22:04:56,BO,Claraqiu,83a0bf3d-a4d6-11ed-8eba-78ac4409ff3c,354,172,OliviaL16925,354,claraqiu
26,2023-02-06 01:34:17,BO,Claraqiu,339b054e-a5be-11ed-a6a1-78ac4409ff3c,345,345,claraqiu,408,ohlagilagi
27,2023-02-06 01:56:16,BO,Claraqiu,847dcf28-a5be-11ed-a6a1-78ac4409ff3c,332,332,claraqiu,266,asezz0
28,2023-02-11 16:07:59,BO,Claraqiu,81cb1d3a-aa24-11ed-880b-78ac4409ff3c,323,389,Ravenclawfairy,323,claraqiu
29,2023-02-11 16:39:46,BO,Claraqiu,1c115da7-aa27-11ed-880b-78ac4409ff3c,312,312,claraqiu,321,hugorask06
30,2023-02-11 16:43:31,BO,Claraqiu,b39778a5-aa2a-11ed-880b-78ac4409ff3c,299,236,loganj123456,299,claraqiu
31,2023-02-11 17:06:25,BO,Claraqiu,648a8a5f-aa2b-11ed-880b-78ac4409ff3c,287,222,svenjv25,287,claraqiu
32,2023-02-12 20:23:45,BO,Claraqiu,bc5ac6ac-ab12-11ed-880b-78ac4409ff3c,296,296,claraqiu,263,CheesyChess2000
33,2023-02-12 21:40:22,BO,Claraqiu,16c5ed19-ab1b-11ed-880b-78ac4409ff3c,309,309,claraqiu,433,nicopoupe
34,2023-02-18 15:57:12,BO,Claraqiu,377fc14a-afa4-11ed-ba01-78ac4409ff3c,298,277,zora_zhu,298,claraqiu
35,2023-02-18 16:24:09,BO,Claraqiu,fbdf34d4-afa4-11ed-ba01-78ac4409ff3c,288,288,claraqiu,290,zora_zhu
36,2023-02-18 20:23:13,BO,Claraqiu,e2c3a05e-afc6-11ed-ba01-78ac4409ff3c,285,285,claraqiu,607,chengliam
37,2023-02-18 21:08:45,BO,Claraqiu,841808e8-afcc-11ed-ba01-78ac4409ff3c,280,280,claraqiu,486,HarryChess2023
38,2023-02-18 21:44:32,BO,Claraqiu,ea2fa554-afd1-11ed-ba01-78ac4409ff3c,292,383,Colsonlee,292,claraqiu
39,2023-02-18 22:19:34,BO,Claraqiu,70a515ca-afd7-11ed-ba01-78ac4409ff3c,285,411,happysoph,285,claraqiu
40,2023-02-18 22:50:41,BO,Claraqiu,78c67ae1-afdd-11ed-ba01-78ac4409ff3c,282,282,claraqiu,584,chessqiu
0,2022-12-02 02:31:31,BO,Ravenclawfairy,4123fc30-71e5-11ed-99ed-78ac4409ff3c,441,441,Ravenclawfairy,365,yoyomandy
1,2022-12-09 02:30:25,BO,Ravenclawfairy,73891886-7765-11ed-a76d-78ac4409ff3c,398,150,CharlieZHOU16,398,Ravenclawfairy
2,2022-12-16 02:15:08,BO,Ravenclawfairy,bddb1550-7ce5-11ed-a664-78ac4409ff3c,408,139,kai20150909,408,Ravenclawfairy
3,2022-12-23 01:37:22,BO,Ravenclawfairy,535d0693-8260-11ed-bb21-78ac4409ff3c,408,408,Ravenclawfairy,1275,QIJI666
4,2022-12-25 21:15:25,BO,Ravenclawfairy,075b8778-8498-11ed-b5ca-7df33701000b,400,400,Ravenclawfairy,112,kai20150909
5,2022-12-25 21:32:25,BO,Ravenclawfairy,6c359ad0-8498-11ed-911a-d74a6101000b,400,112,kai20150909,400,Ravenclawfairy
6,2023-01-12 00:17:32,BO,Ravenclawfairy,ff837019-920c-11ed-b9f6-78ac4409ff3c,430,430,Ravenclawfairy,348,xiaoanwu
7,2023-01-14 16:07:30,BO,Ravenclawfairy,73eafee0-9423-11ed-90fb-78ac4409ff3c,418,632,EmmaXLi,418,Ravenclawfairy
8,2023-01-28 21:06:55,BO,Ravenclawfairy,dd1acce1-9f4e-11ed-ab9a-78ac4409ff3c,398,492,akfunchess66,398,Ravenclawfairy
9,2023-02-02 23:10:25,BO,Ravenclawfairy,1343dda0-a34c-11ed-8d9d-78ac4409ff3c,382,382,Ravenclawfairy,513,wwebbIV
10,2023-02-04 14:48:01,BO,Ravenclawfairy,95d5e30d-a498-11ed-8eba-78ac4409ff3c,370,370,Ravenclawfairy,561,Marsboom
11,2023-02-11 16:07:59,BO,Ravenclawfairy,81cb1d3a-aa24-11ed-880b-78ac4409ff3c,389,389,Ravenclawfairy,323,claraqiu
12,2023-02-18 16:06:53,BO,Ravenclawfairy,1166083c-afa4-11ed-ba01-78ac4409ff3c,373,495,BurleyWalrus,373,Ravenclawfairy
0,2023-01-06 23:46:50,BO,Zora_zhu,00c6cc08-8e1c-11ed-b9f6-78ac4409ff3c,550,550,zora_zhu,335,Ar4ibald8
1,2023-01-07 00:16:54,BO,Zora_zhu,78599b0c-8e1c-11ed-b9f6-78ac4409ff3c,381,430,ProperClock,381,zora_zhu
2,2023-01-07 16:14:55,BO,Zora_zhu,3a71f1a5-8ea4-11ed-b9f6-78ac4409ff3c,303,445,TLPAWN,303,zora_zhu
3,2023-01-14 16:09:47,BO,Zora_zhu,b92f8a7e-9423-11ed-90fb-78ac4409ff3c,374,374,zora_zhu,280,medowla23
4,2023-01-15 21:13:15,BO,Zora_zhu,7a529e4f-9515-11ed-90fb-78ac4409ff3c,337,337,zora_zhu,537,archer_feng
5,2023-01-15 21:39:59,BO,Zora_zhu,72ddc221-9519-11ed-90fb-78ac4409ff3c,316,598,Snowman1119,316,zora_zhu
6,2023-01-16 21:08:43,BO,Zora_zhu,c26eaf41-95e0-11ed-90fb-78ac4409ff3c,363,279,DanielyanArtyom,363,zora_zhu
7,2023-01-17 00:28:13,BO,Zora_zhu,05d0dcd6-95fa-11ed-90fb-78ac4409ff3c,319,319,zora_zhu,378,xiaoanwu
8,2023-01-28 16:05:25,BO,Zora_zhu,8135658d-9f25-11ed-ab9a-78ac4409ff3c,267,267,zora_zhu,230,Mondfisch168
9,2023-01-28 16:36:43,BO,Zora_zhu,b2109240-9f25-11ed-ab9a-78ac4409ff3c,258,640,EmmaXLi,258,zora_zhu
10,2023-01-29 00:21:06,BO,Zora_zhu,9419304e-9f67-11ed-ab9a-78ac4409ff3c,250,173,jonathanak08,250,zora_zhu
11,2023-01-29 00:23:12,BO,Zora_zhu,e48fc35e-9f6a-11ed-ab9a-78ac4409ff3c,211,211,zora_zhu,184,jonathanak08
12,2023-01-29 00:36:21,BO,Zora_zhu,2d2352f7-9f6b-11ed-ab9a-78ac4409ff3c,238,176,jonathanak08,238,zora_zhu
13,2023-01-29 00:39:49,BO,Zora_zhu,f79ab9e3-9f6c-11ed-ab9a-78ac4409ff3c,206,206,zora_zhu,186,jonathanak08
14,2023-01-29 00:57:21,BO,Zora_zhu,7b909dd4-9f6d-11ed-ab9a-78ac4409ff3c,205,186,jonathanak08,205,zora_zhu
15,2023-01-29 21:07:09,BO,Zora_zhu,e5dc49fb-a015-11ed-ab9a-78ac4409ff3c,221,221,zora_zhu,493,augustinewz
16,2023-01-29 21:17:22,BO,Zora_zhu,84eaf359-a019-11ed-ab9a-78ac4409ff3c,213,213,zora_zhu,515,danieldong0619
17,2023-02-04 16:00:55,BO,Zora_zhu,67f3dc0c-a4a4-11ed-8eba-78ac4409ff3c,205,496,akfunchess66,205,zora_zhu
18,2023-02-04 20:08:51,BO,Zora_zhu,862eb135-a4c6-11ed-8eba-78ac4409ff3c,242,242,zora_zhu,463,tutuyellow
19,2023-02-04 20:46:59,BO,Zora_zhu,a960c11f-a4cb-11ed-8eba-78ac4409ff3c,236,562,EddieLC,236,zora_zhu
20,2023-02-04 21:31:53,BO,Zora_zhu,f2b4792e-a4d0-11ed-8eba-78ac4409ff3c,228,501,danieldong0619,228,zora_zhu
21,2023-02-04 22:14:10,BO,Zora_zhu,83a0bf3e-a4d6-11ed-8eba-78ac4409ff3c,212,212,zora_zhu,316,Irene_Lin
22,2023-02-07 23:44:34,BO,Zora_zhu,09b36308-a740-11ed-a6a1-78ac4409ff3c,199,342,chl0eb1,199,zora_zhu
23,2023-02-10 01:39:32,BO,Zora_zhu,5e6e7a99-a8e1-11ed-8508-78ac4409ff3c,218,209,Talacruz,218,zora_zhu
24,2023-02-11 16:11:39,BO,Zora_zhu,bab4f7bb-aa24-11ed-880b-78ac4409ff3c,214,214,zora_zhu,569,Marsboom
25,2023-02-11 16:24:01,BO,Zora_zhu,e23cae91-aa26-11ed-880b-78ac4409ff3c,236,296,alililo21459,236,zora_zhu
26,2023-02-12 18:43:38,BO,Zora_zhu,42a6584a-ab04-11ed-880b-78ac4409ff3c,250,250,zora_zhu,179,Breezy4121
27,2023-02-12 18:50:31,BO,Zora_zhu,b31afd94-ab05-11ed-880b-78ac4409ff3c,259,259,zora_zhu,100,GinoDom
28,2023-02-12 18:57:02,BO,Zora_zhu,79b14f11-ab06-11ed-880b-78ac4409ff3c,269,269,zora_zhu,120,URMUMZZY
29,2023-02-12 20:37:27,BO,Zora_zhu,8aabbe3a-ab14-11ed-880b-78ac4409ff3c,255,287,drjjl,255,zora_zhu
30,2023-02-12 20:58:02,BO,Zora_zhu,257247db-ab16-11ed-880b-78ac4409ff3c,249,249,zora_zhu,497,HarryChess2023
31,2023-02-12 21:36:11,BO,Zora_zhu,5288ce14-ab1a-11ed-880b-78ac4409ff3c,241,419,BurleyWalrus,241,zora_zhu
32,2023-02-12 21:48:56,BO,Zora_zhu,23c958ef-ab1e-11ed-880b-78ac4409ff3c,262,262,zora_zhu,430,oinkoinkw
33,2023-02-12 22:26:00,BO,Zora_zhu,42d98567-ab23-11ed-880b-78ac4409ff3c,262,266,PeterLiu806,262,zora_zhu
34,2023-02-18 15:57:12,BO,Zora_zhu,377fc14a-afa4-11ed-ba01-78ac4409ff3c,277,277,zora_zhu,298,claraqiu
35,2023-02-18 16:24:09,BO,Zora_zhu,fbdf34d4-afa4-11ed-ba01-78ac4409ff3c,290,288,claraqiu,290,zora_zhu
36,2023-02-18 20:46:02,BO,Zora_zhu,8417e1d5-afcc-11ed-ba01-78ac4409ff3c,284,284,zora_zhu,499,chessgoodseed
37,2023-02-18 21:23:15,BO,Zora_zhu,ea2fcc68-afd1-11ed-ba01-78ac4409ff3c,293,178,henryk129,293,zora_zhu
38,2023-02-18 22:16:34,BO,Zora_zhu,70a4c7a0-afd7-11ed-ba01-78ac4409ff3c,286,286,zora_zhu,466,MoonyOwl
39,2023-02-18 23:07:33,BO,Zora_zhu,9b66a810-afde-11ed-ba01-78ac4409ff3c,295,217,vasisht1020,295,zora_zhu
40,2023-02-18 23:17:12,BO,Zora_zhu,1ebc261a-afe2-11ed-ba01-78ac4409ff3c,284,302,pawnstar123456789101112,284,zora_zhu
41,2023-02-18 23:33:05,BO,Zora_zhu,68b909cd-afe2-11ed-9a3a-2d2ab701000f,283,283,zora_zhu,237,SMP1100
42,2023-02-20 19:50:37,BO,Zora_zhu,4a98279d-b157-11ed-ba01-78ac4409ff3c,295,324,supertatz,295,zora_zhu
43,2023-02-21 01:42:56,BO,Zora_zhu,87e4bf95-b187-11ed-ba01-78ac4409ff3c,303,210,JUBPerfect,303,zora_zhu
0,2022-12-26 15:38:50,BO,BurleyWalrus,fa0c8737-8531-11ed-bb21-78ac4409ff3c,724,724,BurleyWalrus,1082,RyderXW
1,2022-12-26 15:42:13,BO,BurleyWalrus,c8a3fd27-8533-11ed-bb21-78ac4409ff3c,530,604,evanaugh,530,BurleyWalrus
2,2022-12-26 15:51:17,BO,BurleyWalrus,e2e15d9e-8533-11ed-bb21-78ac4409ff3c,519,1083,RyderXW,519,BurleyWalrus
3,2023-01-05 20:41:15,BO,BurleyWalrus,64b10107-8d38-11ed-b9f6-78ac4409ff3c,440,440,BurleyWalrus,598,omarhashem1
4,2023-01-05 20:42:49,BO,BurleyWalrus,5fe21e7f-8d39-11ed-b9f6-78ac4409ff3c,653,867,Tbegschesstime1,653,BurleyWalrus
5,2023-01-07 16:00:06,BO,BurleyWalrus,e52d54c7-8ea3-11ed-b9f6-78ac4409ff3c,409,409,BurleyWalrus,703,AGcuber19
6,2023-01-14 16:02:43,BO,BurleyWalrus,cdc1ce23-9423-11ed-90fb-78ac4409ff3c,364,547,Marsboom,364,BurleyWalrus
7,2023-01-21 15:52:38,BO,BurleyWalrus,542ac6fc-99a0-11ed-bcea-78ac4409ff3c,314,314,BurleyWalrus,438,casfeijen25348
8,2023-01-28 15:52:15,BO,BurleyWalrus,3a4c8b49-9f23-11ed-ab9a-78ac4409ff3c,304,736,TLPAWN,304,BurleyWalrus
9,2023-02-04 16:22:56,BO,BurleyWalrus,498ad401-a4a4-11ed-8eba-78ac4409ff3c,363,363,BurleyWalrus,358,claraqiu
10,2023-02-04 20:10:58,BO,BurleyWalrus,862d9fb6-a4c6-11ed-8eba-78ac4409ff3c,340,340,BurleyWalrus,558,EddieLC
11,2023-02-04 20:50:23,BO,BurleyWalrus,a9610f41-a4cb-11ed-8eba-78ac4409ff3c,402,402,BurleyWalrus,517,HarryChess2023
12,2023-02-04 21:31:49,BO,BurleyWalrus,f2b3dce4-a4d0-11ed-8eba-78ac4409ff3c,385,627,drywindytwig,385,BurleyWalrus
13,2023-02-11 16:06:25,BO,BurleyWalrus,4b7a3d16-aa24-11ed-880b-78ac4409ff3c,417,339,xiaoanwu,417,BurleyWalrus
14,2023-02-12 20:57:10,BO,BurleyWalrus,25715d67-ab16-11ed-880b-78ac4409ff3c,401,615,archer_feng,401,BurleyWalrus
15,2023-02-12 21:36:11,BO,BurleyWalrus,5288ce14-ab1a-11ed-880b-78ac4409ff3c,419,419,BurleyWalrus,241,zora_zhu
16,2023-02-12 21:52:30,BO,BurleyWalrus,23c90ac5-ab1e-11ed-880b-78ac4409ff3c,456,514,EmilyLPC,456,BurleyWalrus
17,2023-02-12 22:26:12,BO,BurleyWalrus,42d8e91e-ab23-11ed-880b-78ac4409ff3c,477,785,AGcuber19,477,BurleyWalrus
18,2023-02-15 23:58:10,BO,BurleyWalrus,4a3da7f6-ad8a-11ed-880b-78ac4409ff3c,494,494,BurleyWalrus,349,strikypasta
19,2023-02-16 23:45:35,BO,BurleyWalrus,7be5ead9-ae52-11ed-880b-78ac4409ff3c,478,631,littlettimy,478,BurleyWalrus
20,2023-02-18 16:06:53,BO,BurleyWalrus,1166083c-afa4-11ed-ba01-78ac4409ff3c,495,495,BurleyWalrus,373,Ravenclawfairy
21,2023-02-18 20:15:23,BO,BurleyWalrus,e2c54e21-afc6-11ed-ba01-78ac4409ff3c,501,135,isaaclei123,501,BurleyWalrus
22,2023-02-18 20:58:08,BO,BurleyWalrus,8416d052-afcc-11ed-ba01-78ac4409ff3c,486,486,BurleyWalrus,624,Snowman1119
23,2023-02-18 21:25:04,BO,BurleyWalrus,ea2d825d-afd1-11ed-ba01-78ac4409ff3c,471,598,ArthurRocket,471,BurleyWalrus
24,2023-02-18 22:15:36,BO,BurleyWalrus,70a4a08d-afd7-11ed-ba01-78ac4409ff3c,465,465,BurleyWalrus,365,Irene_Lin
25,2023-02-20 01:29:29,BO,BurleyWalrus,4db10458-b0bc-11ed-ba01-78ac4409ff3c,450,548,ceckson,450,BurleyWalrus
0,2022-12-04 13:14:02,BP,taionemm,65938bf8-73d5-11ed-a69d-78ac4409ff3c,261,261,taionemm,296,Blackpawn69xd
1,2022-12-04 13:32:06,BP,taionemm,98bd89f4-73d5-11ed-a69d-78ac4409ff3c,254,254,taionemm,312,Shiwarine
2,2022-12-04 13:38:05,BP,taionemm,19913493-73d8-11ed-a69d-78ac4409ff3c,246,246,taionemm,252,Tobii_Caab
3,2022-12-04 13:55:30,BP,taionemm,6399460b-73d9-11ed-a69d-78ac4409ff3c,239,287,MrKarki1,239,taionemm
4,2022-12-04 17:32:25,BP,taionemm,eb75e55e-73f4-11ed-a69d-78ac4409ff3c,238,238,taionemm,733,KatelynT1614
5,2022-12-11 17:02:12,BP,taionemm,e4e71547-7974-11ed-a76d-78ac4409ff3c,100,317,rosiezeng,100,taionemm
6,2022-12-11 17:17:01,BP,taionemm,1ac58fb7-7976-11ed-a76d-78ac4409ff3c,248,248,taionemm,294,rosiezeng
7,2022-12-18 15:19:02,BP,taionemm,68517510-7ee6-11ed-94ac-78ac4409ff3c,244,433,taiwanmeimei,244,taionemm
8,2022-12-18 15:24:58,BP,taionemm,57dd9d5a-7ee7-11ed-94ac-78ac4409ff3c,240,240,taionemm,438,taiwanmeimei
9,2022-12-18 15:34:59,BP,taionemm,30255a68-7ee8-11ed-94ac-78ac4409ff3c,252,422,taiwanmeimei,252,taionemm
10,2022-12-18 15:46:36,BP,taionemm,d7f2da69-7ee9-11ed-94ac-78ac4409ff3c,248,248,taionemm,428,taiwanmeimei
11,2022-12-18 16:32:58,BP,taionemm,0ca45396-7ef0-11ed-94ac-78ac4409ff3c,248,1849,tianminlyu,248,taionemm
12,2022-12-29 20:08:52,BP,taionemm,007f50d3-87b4-11ed-bb21-78ac4409ff3c,240,240,taionemm,241,rfindell
13,2022-12-29 20:17:59,BP,taionemm,bda9d403-87b4-11ed-bb21-78ac4409ff3c,248,248,taionemm,231,Jachowiecki
14,2022-12-29 20:51:15,BP,taionemm,ef650a7b-87b5-11ed-bb21-78ac4409ff3c,256,246,KaryXess,256,taionemm
15,2022-12-30 00:52:50,BP,taionemm,05dda559-87dc-11ed-bb21-78ac4409ff3c,266,319,PorridgeThrower,266,taionemm
16,2022-12-30 01:00:44,BP,taionemm,ccc41260-87dc-11ed-bb21-78ac4409ff3c,271,271,taionemm,126,KiLaLak
17,2022-12-30 01:01:08,BP,taionemm,6a696f3d-87dd-11ed-bb21-78ac4409ff3c,282,391,Chocophia,282,taionemm
18,2022-12-30 01:07:29,BP,taionemm,78506468-87dd-11ed-bb21-78ac4409ff3c,275,275,taionemm,318,brar2003
19,2022-12-30 01:07:43,BP,taionemm,59c05679-87de-11ed-bb21-78ac4409ff3c,281,281,taionemm,175,Chocophia
20,2022-12-30 01:18:16,BP,taionemm,6cbabbfc-87de-11ed-bb21-78ac4409ff3c,275,356,pstgeme,275,taionemm
